id,date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,netdebt_me_lead4,rd_sale_lead4,ebit_bev_lead4,ebit_sale_lead4,ni_be_lead4,niq_be_lead4,ocf_at_lead4,gp_at_lead4,niq_at_lead4,op_at_lead4,rd_me_lead4,be_me_lead4,div12m_me_lead4,ni_me_lead4,sale_me_lead4
comp_016321_01W,2005-02-28,2005-02-28,16321,01W,FRA,0.031257,2005,2,2005-01-31,2005-01-31,472.29010776,241.90071863,472.29010776,0.0425081867,0.0,0.049587297,0.0086860208,0.1153578377,0.1439790141,0.2140510506,0.3516378175,0.2007270623,,0.0959342427,0.0204211687,0.0095962826,,0.1174429995,,,0.6779314461,,,,0.0376741072,,,,,,,,,0.0003769007,-0.000376901,,0.1337041872,0.2222765235,,,0.0423580234,0.0807441348,0.1098611962,,,0.0003769007,,,,,,,,0.4942546088,,0.0352591736,,,,,,,,,,,,,,,,,,,,,,,,,1.3718171134,0.0261353005,0.0372295939,,2.6610227188,,,,,,,,,,,,1.9343539028,0.7269212281,0.014184621,-0.054019099,0.3059492532,0.0477105361,0.0478093268,,,,,0.741591833,0.0671179559,,,0.4178262641,-0.078336524,-0.733010392,0.7418050335,0.6542207792,0.00921937,29483.08651068,3.00966804,6.616e-05,2.90485101,0.00952948,0.00962802,0.00625247,0.01330841,-0.80037024,-0.18435655,0.52959905,0.01250148,-0.18606252,,,0.01618864,0.02086574,0.01559408,-1.06126937,,0.02569512,,0.97868033,0.13689472,0.3734378959,0.6297279789,253,,-0.330554404,,1.5640066096,,,,,,,,,,,,,,,
comp_016334_02W,2005-02-28,2005-02-28,16334,02W,SGP,0.133333,2005,2,2005-01-31,2005-01-31,8620.5405,8.25,8620.5405,0.0178453878,-0.002237266,0.0307094145,0.006097561,0.1884057971,0.5034641144,0.6374361642,0.7503746815,0.0901405534,2.2239338219,0.0124481328,0.0532883133,-0.026599086,,0.213998391,0.3457698371,-0.010928962,-0.039906103,0.0056721497,-0.140604027,-0.229459344,-0.002253148,-0.021736249,-0.048842462,0.023989397,0.0251822399,-0.001192843,0.1858184228,0.0054340623,0.1803843605,-0.030218688,0.0084824387,-0.009457933,0.1758780649,0.0329949239,0.1991812535,0.130717109,0.0713606089,-0.006343165,0.0312153676,-0.04121965,0.0,-0.030218688,0.1791915176,-31.25,0.1876739563,-45.65,0.8918744972,0.6805477132,0.772199608,0.9460657554,,0.060702452,,,,0.217538214,0.0659980589,0.0261570933,0.2746478873,,,,,,,-0.496673278,-0.328013076,,,,,-0.078600832,0.0486897444,0.228243287,0.098640947,0.1497897121,,0.0854037267,0.0424901186,0.0069501518,2.0271359484,,0.2999253247,1.3040101568,0.6660901046,5.0,-2.886451248,2.1573234509,,-2.395348208,-0.623756773,0.0251296919,0.8752351433,0.4317594703,0.2056715585,0.1525426393,0.5941622802,-0.00232004,0.0701812143,0.049184851,0.0106721847,0.0106721847,,0.5927206477,0.0299307699,0.466830549,18.42625032,0.6562270113,0.0193217244,0.3158758242,0.437609504,0.6533482387,0.00871795,2331407.05645161,2.59822576,0.00029226,2.40968458,0.00870529,0.00903746,0.00729898,0.01382808,0.30438042,-0.06101551,2.28882015,0.01428057,0.42287485,0.01448292,0.13342501,0.0196621,0.02531646,0.01660349,-0.62247774,0.04697184,0.01861183,0.64438501,0.96491228,0.35623913,0.9132597347,0.9638769616,253,-0.34970994,-1.116103787,0.3233167373,-0.01608219,,,,,,,,,,,,,,,
comp_016335_01W,2005-02-28,2005-02-28,16335,01W,NZL,-0.002529,2005,2,2005-01-31,2005-01-31,160.82989734,0.2703821344,160.82989734,,0.0,-2.08167e-16,,,0.1576800659,,0.0429859838,-0.125407579,1.1086535209,-0.027966132,,,,-0.236793882,0.0149471106,,2.1343998589,-0.313131887,-0.115844402,,0.0493939065,,0.0,,,,,,,-0.165108952,0.1194319703,-0.000428244,0.0989300559,0.7736606873,,,0.0675540695,0.1075481346,0.0747628914,,,-0.165108952,,,,,,,0.092109145,0.0966352467,,0.426366672,,,,,0.0164719015,-0.001797314,,,,,,,,-0.802129716,,,,,,,0.0719282469,,0.0975408374,,0.6851842728,0.0564847824,0.0712180176,0.0559687669,1.7209245704,,,0.9995854278,,,,,263.96937515,,0.1015051787,0.0404834675,2.5921414811,1.50624933,1.0138944647,-0.091308272,0.2702394324,0.1656332524,0.1665431907,,,,,1.5668612744,0.0937059175,,8.7473999388,0.8209741581,,,0.7025297312,0.2580645161,0.00806297,65331.64945643,1.50746489,0.00041157,1.47918614,0.00831925,0.00820502,0.01784926,0.01848042,0.02137901,0.27905952,1.32355478,,,,,0.02438514,0.03829713,0.02107945,-0.0330944,,,,,,,,253,-0.310582014,-0.266473284,1.1076211627,-1.238311444,,,,,,,,,,,,,,,
comp_016346_01W,2005-02-28,2005-02-28,16346,01W,ESP,0.056638,2005,2,2005-01-31,2005-01-31,3487.2027754,49.227317579,3487.2027754,0.0254247352,-0.019846939,0.0500105808,0.0719193546,0.0724214227,0.2376869972,0.3913591649,0.4175056462,0.109972107,2.2495611199,0.0799752624,0.032615519,0.0769786705,0.0236955965,0.6165310577,0.5252197826,,0.8514032428,3.9698297231,1.6903529387,,0.1558341487,,,,,,,,,0.3377523586,-0.337752359,0.004323427,-0.044287954,0.2847536072,,,0.3022398792,0.364945362,0.0764272504,,,0.3377523586,,,,,,,0.2721131547,0.2760894622,,0.0168648419,,,8.0,,,,,,0.0785245558,0.0120201415,0.0092116954,-0.011005021,,-0.351021915,,,,,-1.80611012,,0.1220059255,,0.1991216217,,1.3091792737,0.0609939578,0.0644203013,0.0018280723,6.125631416,,,1.1796659959,,,,,2012.7462463,,0.9460973986,0.0041704564,1.3393179788,0.2186416204,0.8692937164,0.8467063305,0.2949477459,0.0797922453,0.07347498,,,,,0.5784920737,0.0423497042,,17.64846217,0.559113601,-0.260980017,-0.339752693,0.6625781626,0.69140625,0.00163234,13641962.4897969,1.24673309,0.00439695,1.10300032,0.00265277,0.00294637,0.00408387,0.01460142,1.44038492,-0.16313802,1.57637036,0.01496971,1.08043549,0.0147683,1.07932924,0.02525968,0.05033991,0.01636979,1.54487182,0.00082293,0.0091692,0.74849208,0.96219559,0.29070641,0.3525165305,2.2773461561,253,1.2696611013,1.6325196403,1.489108699,-0.676898387,,,,,,,,,,,,,,,
comp_016347_01W,2005-02-28,2005-02-28,16347,01W,ITA,-0.014028,2005,2,2005-01-31,2005-01-31,338.83565423,5.1338735489,338.83565423,0.0147149283,0.4576293646,-0.350950109,0.0708271749,0.2568219344,0.2452892612,0.1517821088,0.247029339,0.0591399426,0.8387750266,0.0185319562,0.0265741291,0.0482716856,0.0126664549,-0.025156504,0.3425010204,,,-0.62632946,-0.141100714,,0.0,,,,,,,,,0.0222942291,-0.022294229,0.0175722029,0.0465496187,0.6667162588,,,0.1132682566,0.094805096,0.1368304276,,,0.0222942291,,,,,,,0.081294143,0.2052303746,,,0.4096260714,-0.048780488,,,0.0,-0.008589055,,,-0.00575254,-0.002248254,,,,,,,,,,,0.0542667816,,0.1292888294,,1.7259072407,0.0363825321,0.055667173,0.0045909437,2.6619562145,,,0.9909718471,,,,,189.39452275,,-0.047912894,0.0222036833,1.7957886357,0.6746123869,0.0400357233,0.0400357233,0.1478707467,0.0639566921,0.0653353378,,,,,0.6927752622,0.0961183106,,16.100358835,0.5409846384,-0.209738943,-0.029774512,0.4606655957,0.3855444305,0.00584819,209200.70374878,1.3285892,0.00083375,1.09344773,0.00714494,0.00788774,0.00430493,0.01095532,0.72168668,0.1581977,1.81879602,0.01132268,0.6230999,,,0.02245717,0.04040489,0.01351032,1.10962429,0.32672382,0.0143615,0.8717694,0.99060741,0.42676501,0.9304016095,1.3903580486,253,1.2455284176,1.1618750816,1.479064996,0.2880901793,,,,,,,,,,,,,,,
comp_016348_03W,2005-02-28,2005-02-28,16348,03W,ITA,0.057535,2005,2,2005-01-31,2005-01-31,29523.513224,4.6425127142,29523.513224,0.0126957311,3.4999028e-09,0.0180783323,-0.037132075,0.1805954938,0.2989153019,0.455727475,0.3269261298,0.0757905926,0.3145683214,-0.042870412,0.0288498817,0.0008847355,0.0145578254,0.1136095066,0.0257090519,,,-0.077362721,-0.146577361,,0.0,,-0.000761949,,,,,,,0.0397337661,-0.040495715,0.0030043816,0.0130479296,0.2833937354,,,-0.003866602,0.0838224125,0.0596342144,,,0.0394212926,,,,,,,0.0625735138,0.210428838,,,0.2215060447,-0.174257456,,,0.0,-0.005412723,,,,,,,,,,,,,,,0.0222965837,,-0.005050627,,1.6787479407,0.0078588859,0.020021905,0.0040260626,17.966926742,,,1.0053310761,,,,,14215.922708,,-0.530155249,0.0013908027,11.114429844,0.6186049514,2.4991503357,2.4991503357,0.6599933515,0.0518529594,0.0873470362,,,,,0.8963377801,0.0635960267,,15.638815942,1.510288376,-0.080232081,-0.544542307,0.6336443956,0.6170212766,0.0029976,122167691.413641,0.56576231,0.00460905,0.55783412,0.00252769,0.00244976,0.00470891,0.00678813,0.65199502,-0.24970327,0.00449198,0.00664944,0.89479271,,,0.00936148,0.01271085,0.00836312,0.11259845,8.342e-05,0.01076802,1.12120073,0.96286792,0.60485551,1.0915991855,0.6903235781,253,-0.337330613,-0.286882736,0.2854335957,-0.372409256,,,,,,,,,,,,,,,
comp_016349_02W,2005-02-28,2005-02-28,16349,02W,CHE,0.058581,2005,2,2005-01-31,2005-01-31,1270.0783616,146.78108277,1270.0783616,0.0152537624,0.2540585896,-0.208606913,-0.017491473,0.0356951057,0.0423754839,-0.034793151,-0.044171028,0.0323153247,0.042981224,-0.025860965,-0.001719007,-0.063078146,,0.1867066663,0.622510082,,,2.3495596835,0.6243534997,,0.0,,0.0,,,,,,,0.000572098,-0.000572098,0.0016114432,0.0078333586,0.0298982624,,,,0.0801355772,0.1661192234,,,0.000572098,,,,,,,0.2742571891,5.5561497538,,0.00577443,0.635048276,-0.007697909,,,0.0,,,,,,,,,,,,,,,,,,,,1.5939218148,,,,24.167572295,,,,,,,,673.4266081,,-0.085792422,0.0083476319,17.55060166,0.7262045788,0.2200972473,0.1187525265,4.4607635355,0.0588401236,,,,,,0.7565752189,,,16.730064677,1.3599823841,-0.209202774,-0.426273387,0.2989177653,0.1598173516,0.0062043,1279416.26532528,1.88941127,0.00108785,1.85715168,0.00651976,0.00767939,0.00454036,0.00713613,0.19836834,0.38250672,0.50448257,0.00712858,0.30867297,0.00701375,0.33183872,0.01046889,0.02092538,0.00836609,0.72124589,0.08283751,0.0167149,1.19505941,0.87593814,0.38412231,0.8212686544,0.5831932339,253,-0.193015289,-0.63322434,0.8838068517,-0.314919032,,,,,,,,,,,,,,,
comp_016352_04W,2005-02-28,2005-02-28,16352,04W,SWE,0.023788,2005,2,2005-01-31,2005-01-31,910.8395303,28.123400865,910.8395303,0.0292505603,0.1285797514,-0.072619161,0.005359422,0.2057781414,0.237335359,0.4732529723,0.6431118686,0.2167683027,1.66889602,0.0577529637,0.0423617059,,,0.3109302406,0.5247994595,,,-1.0,-0.609552422,,0.0,,0.0,,,,,,,0.0,0.0,2.20149e-05,0.2362411439,0.9725293366,,,0.1490215188,0.1488690522,0.1491478767,,,0.0,,,,,,,0.1721278935,0.1533607996,,0.2354619042,0.5247994595,,,,0.0,0.0005830459,,,0.0164182138,0.0163429804,,,,,,,,,,,0.1935036369,,0.1958001573,,1.0006125157,0.147266566,0.1476078825,0.0221272077,1.046805649,,,1.000059489,,,,,541.61113576,,-0.505963601,0.1760121059,0.5869363411,0.5606927529,0.0022774608,-0.135923688,0.0633631953,0.0614800167,0.061505325,,,,,0.4918667246,0.0616478745,,16.910143832,0.4310585194,0.2799573046,-0.197865986,0.3943014706,0.7716796933,0.00640225,479129.36662777,2.17278046,0.00060243,2.00420702,0.00776448,0.0078064,0.00407187,0.0112837,0.25922176,0.09666904,-0.11826867,0.00951074,0.03973985,0.00944418,-0.63760133,0.01586649,0.01723755,0.01145011,0.13616637,0.04694471,0.01211602,0.62695876,0.96863187,0.45741321,0.5476755014,1.2178837153,253,1.3689501548,1.634251014,0.1001670845,1.1484607781,,,,,,,,,,,,,,,
comp_016362_01W,2005-02-28,2005-02-28,16362,01W,FRA,0.018092,2005,2,2005-01-31,2005-01-31,1665.4053041,96.447484798,1665.4053041,0.0375128064,0.0042583387,0.0522037363,,0.2664946174,0.4564637967,0.6203866451,0.6247126608,0.1163524673,1.0732883788,0.0348104794,,,,1.1380706068,0.3085665672,,-0.06788808,3.436625725,0.8641708267,,-0.002038419,,0.0,,,,,,,0.0574687381,-0.057468738,-0.012974394,0.4097352687,0.3371773474,,,0.0884664061,0.0432376185,0.0397149142,,,0.0574687381,,,,,,,0.143333319,0.1177864246,,,0.3085665672,,,,,,,,,,,,,0.6610843572,,,,,,,0.1450693042,,0.2263301814,,0.8713152075,0.0614684599,0.0678505676,-0.020975516,1.4866349805,,,0.4005588327,,,,,589.02482186,,0.0318434698,0.0119637634,1.0006274711,0.6730821515,0.2205010844,0.2205010844,0.1052519744,0.0291024693,0.0615070296,,,,,0.7321445653,0.0556272688,,15.991454847,0.5548932824,0.1082534242,0.4575593647,0.3981862773,0.849025974,0.00792276,853289.3488355,1.58284882,0.000577,1.4822287,0.00784732,0.00801712,0.00392848,0.01371274,-0.14717677,0.24620469,1.66787423,0.0131057,-0.13769271,,,0.01481738,0.02837422,0.01384005,-0.17917354,0.04218834,0.01317831,0.27213491,0.93253446,0.22648605,0.3794567204,1.057090526,253,0.1859157513,-0.137059143,-0.292153324,1.1935143501,,,,,,,,,,,,,,,
comp_016365_03W,2005-02-28,2005-02-28,16365,03W,CHE,0.023827,2005,2,2005-01-31,2005-01-31,898.60967808,1791.6544773,898.60967808,0.0215222146,0.0,0.0248892907,0.0692525762,0.1090834368,0.1907019498,0.0951183933,-0.037993305,-0.119595096,0.0125951167,0.0133263267,0.0040634802,-0.078738299,,-0.040211775,-0.023219214,,,2.288497736,0.3715123909,,0.0,,0.0079663485,,,,,,,0.0424845145,-0.045753285,0.0007633027,0.0129063215,0.3257217379,,,0.1218912615,0.09193829,0.1548278012,,,0.0424845145,,,,,,,0.0700555146,0.475337637,,0.0294362384,0.1272578255,-0.143036386,,,0.0,,,,,,,,,,,,,,,,0.0272002594,,0.1463392394,,1.2048371456,0.0130324224,0.0261596059,,10.271320891,,,,,,,,510.61483199,,0.1816756254,0.0295656834,7.0742922006,0.6887422052,0.3650469052,0.1568063538,0.4686279707,0.0631170239,0.0888790377,,,,,0.7436354958,0.1383260681,,15.101684345,1.1987523489,-0.039587019,0.4022488808,0.7570721733,0.1689497717,0.0069061,466989.5487108,1.20230632,0.00058229,1.1503375,0.0078262,0.00800262,0.00234488,0.01909636,1.7449827,0.27890303,0.76289365,0.01788557,1.40118427,0.01701226,0.77446427,0.03012554,0.07039416,0.01990135,2.01173791,0.05373746,0.01293722,1.04815397,0.93625183,0.32407034,0.538457151,2.1565597238,253,-0.924441649,-0.588526151,-1.147933037,-0.109855476,,,,,,,,,,,,,,,
comp_016375_01W,2005-02-28,2005-02-28,16375,01W,FIN,0.068833,2005,2,2005-01-24,2005-01-31,44.612354218,12.538851022,44.612354218,,0.0,0.0343839425,-0.058683291,0.0456576415,0.2436734502,0.3114626771,0.4822105033,0.2108206775,,-0.029097951,0.0349466318,-0.015558808,,0.4568691861,0.5120721696,,,0.3107147627,1.1005934077,,0.0396942117,,0.0,,,,,,,0.210084058,-0.210084058,0.0046562702,0.0903457391,0.4872116087,,,0.157438874,0.0661333494,0.0660318628,,,0.210084058,,,,,,,0.1576151707,0.1355301508,,,0.5120721696,,,,,,,,,,,,,,,,,,,,0.1357098024,,0.1957796819,,1.4497498863,0.0589100394,0.0931516732,0.004668645,2.1676340561,,,0.5633311971,,,,,25.129507914,,-0.214339872,0.0104607485,2.03731617,0.9398801261,1.0265443607,1.0265443607,0.2707621343,0.0621574207,0.1200183758,,,,,0.9858160676,0.0936468077,,15.915801893,0.1763389744,,,0.4424701561,0.8245614035,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,-0.0774113,-0.607990246,1.0837581996,-0.098975156,,,,,,,,,,,,,,,
comp_016380_03W,2005-02-28,2005-02-28,16380,03W,FIN,0.066572,2005,2,2005-01-31,2005-01-31,118.3753783,8.2110696517,118.3753783,0.2612227036,0.3429308122,-0.043559226,-0.076783761,0.1644693702,0.3016274688,0.3166865699,0.2702775739,-0.048102452,0.7783316409,0.0315492883,,0.0241907802,0.0124402841,0.1786037894,10.122803674,,,-1.0,-0.451195027,,0.0,,-0.022201533,,,,,,,0.0,-0.022201533,0.0124060016,0.1059694265,0.731194917,,,0.0748826193,0.0457156033,0.0556513193,,,0.0,,,,,,,0.0813246226,0.0761101015,,0.0551446692,13.459644776,-0.260869565,,,0.0,-0.004486331,,,0.0038296004,0.0023940387,,,,,,,,,,,0.0650013721,,0.0874985252,,1.6322787712,0.0337916426,0.055151165,0.0363910472,1.5977372103,,,1.000363741,,,,,52.122322324,,0.5606825497,0.0579951847,1.5339953442,0.9601049123,0.0,0.0,0.1039494824,0.0464672722,0.0467335908,,,,,1.3657777403,0.0762736518,,75.116510893,0.138457394,,,0.3813801226,0.423169994,0.00678311,264027.53460241,1.82530338,0.00224719,1.71678174,0.00452103,0.00499132,0.00536938,0.01598681,0.2369242,-0.12928941,0.75809728,0.01562615,-0.19170271,0.01681241,0.04731165,0.01927626,0.03283701,0.01734748,0.38617415,0.59722683,0.0205089,0.10708368,0.64987909,0.16723345,0.2657209758,0.9236727135,253,-0.8515243,-0.919055023,-1.0837582,0.636268862,,,,,,,,,,,,,,,
comp_016383_01W,2005-02-28,2005-02-28,16383,01W,FRA,0.042624,2005,2,2005-01-31,2005-01-31,5397.6669438,118.99534273,5397.6669438,0.3082688744,0.0080780348,0.2774105955,-0.045336914,0.2006807644,0.5126143029,0.754862245,0.7531154884,0.1428686413,1.4445176881,0.060415548,0.0442379542,0.0008966788,0.0221732962,0.6040942291,0.0977522738,,,1.2849020992,1.3852161924,,,,0.0488582303,,,,,,,0.1133475628,-0.064489333,-0.041109914,0.2349124278,0.4756590877,,,0.1178151261,0.0944201681,0.0493273543,,,0.1133475628,,,,,,,0.1137565024,0.1037031679,,,0.0718396665,0.0238870793,,,,-0.005693275,,,,,,,,,,,,,,,0.1047909058,,0.3044807993,,0.2007831969,0.0575862957,0.065327151,0.0101744299,2.6097478992,,,,,,,,4283.5001906,,1.5977719703,0.0042018511,1.8138540565,0.6950303733,0.8377744264,0.8377744264,0.1674847982,0.0656248847,0.1044531361,,,,,0.8788022638,0.0644768564,,13.582092319,0.439134481,0.3103936654,1.1525256233,0.4215685349,0.8912337662,0.00295951,16044028.501999,0.87977212,0.0027739,0.90788205,0.00389655,0.00377643,0.00348371,0.01305254,0.24956124,-0.58632976,2.0555107,0.01261644,0.61704389,,,0.01253613,0.03050668,0.01487872,-1.26726691,0.00072209,0.01100152,0.6606477,0.74701825,0.33164571,0.4939718312,1.0059977085,253,1.0054627367,0.4595512447,1.5442389957,0.1085013046,,,,,,,,,,,,,,,
comp_016386_01W,2005-02-28,2005-02-28,16386,01W,ITA,0.086834,2005,2,2005-01-31,2005-01-31,311.55144279,10.385048093,311.55144279,0.0148442838,0.0,0.025122091,0.1697984348,0.1522093131,0.3767894224,0.3891049741,0.4157667974,0.0596314765,0.5936875141,0.0385275631,0.0449578748,0.0086788926,,0.3042482213,0.4058414931,,,,,,0.0,,,,,,,,,0.0144410416,-0.014441042,0.0025236185,0.0218780082,0.0795289348,,,,0.1573499303,0.155526658,,,0.0144410416,,,,,,,0.3213392758,1.9555984037,,,0.3562652187,0.0358974359,,,0.0,,,,,,,,,,,,,,,,,,,,1.6854328668,,,,12.532436599,,,,,,,,245.34772169,,,,6.2186243011,0.4962023348,0.38803943,0.38803943,1.7652131022,0.0780774028,,,,,,0.6503028614,,,16.004822894,0.5808063396,-0.302843909,0.2426172464,0.6302128469,0.7234042553,0.00402009,290789.90592315,1.99209252,0.00114819,1.71482525,0.00637919,0.00733214,0.00735302,0.01669888,0.65185876,0.08341188,2.57491472,0.01690267,0.7662247,,,0.03874906,0.06861913,0.02231502,1.04326734,2.19874979,0.01068964,0.98091533,1.0,0.37108856,0.6306350527,3.0344538738,253,,1.4200695442,,1.5388231529,,,,,,,,,,,,,,,
comp_016388_01W,2005-02-28,2005-02-28,16388,01W,FRA,0.062633,2005,2,2005-01-31,2005-01-31,509.59380943,62.56053068,509.59380943,0.0527737037,0.0,0.0629668634,0.0372389868,0.1287352106,0.3003103267,0.2753689331,0.3725874511,0.1355948726,1.389638024,0.0086274271,0.0326956702,,,0.319350819,0.2900767851,,-0.03955996,1.1198573284,0.5883959514,,-0.001070506,,0.0,,,,,,,0.231934843,-0.231934843,0.0019185359,0.0341702034,0.4257711369,,,0.1320165639,0.121202645,0.077238697,,,0.231934843,,,,,,,0.1771753391,0.1814089549,,,0.2040716661,0.0689655172,,,-0.001412373,-0.003283605,,,0.0666254384,0.0120287274,,,,0.3399676471,,,,,,,0.0876708373,,0.1638934579,,1.3167707033,0.0214369642,0.0664499813,0.0015808469,5.6920252392,,,0.9948085901,,,,,280.62798184,,-0.089774534,0.0030856947,2.7925904232,0.4906145538,1.8711319431,1.8711319431,0.4348972627,0.0594637816,0.059864661,,,,,0.8349775559,0.0646322026,,16.482278849,0.5230789452,-0.053252251,0.1606260538,0.6640115354,0.6929930535,0.00605148,281626.6159794,2.28424844,0.00062865,2.17019752,0.00768868,0.00794577,0.00396923,0.01081366,0.95666951,0.08702588,0.98206108,0.00837173,1.57120376,,,0.01711181,0.03349168,0.0112708,1.12659092,0.07039013,0.01037217,0.34681929,0.99137262,0.32873833,0.4548990173,1.4780626664,253,0.3604489056,-0.094060196,0.8233411844,0.309625674,,,,,,,,,,,,,,,
comp_016392_01W,2005-02-28,2005-02-28,16392,01W,JPN,0.048868,2005,2,2005-01-31,2005-01-31,2489.3160441,2.0199620824,2489.3160441,,0.0,4.996004e-16,-0.065288525,0.2262238468,0.0574484436,-0.180833205,-0.039795465,0.0304574657,0.0900907025,0.0099521127,-0.003852714,0.0542359148,0.0099860184,0.3227230728,0.7774512827,,,-0.599769704,0.401117558,,0.0,,0.0079602543,,,,,,,-0.037646048,0.0456063026,0.0001012795,0.0154915133,0.2509802286,,,0.1787456976,0.1429993227,0.0838033956,,,-0.081343939,,,,,,,0.1048825477,0.3339043719,,0.1069602,0.8558821474,-0.043172952,,,0.0,-0.049023689,,,,,,,,,,,,,,,0.0302878194,,0.2507555025,,1.0076365394,0.029597627,0.0334873245,0.0377805958,7.7174499541,,,0.9997060338,,,,,1010.1332377,,-0.002529282,0.0391478624,2.085807755,0.2702716269,0.1970162473,-0.026082167,0.1855070648,0.0400239965,0.0497233836,,,,,0.2507290159,0.0443880809,,17.91686264,1.962234548,-0.694993242,-0.497263395,0.4239396294,0.1439505446,0.00511001,3710763.18074565,0.88949064,0.00154413,0.83579132,0.00557848,0.00501653,0.00530932,0.00914017,0.15843154,0.05592268,1.1261987,0.00771289,-0.73907705,,,0.01576795,0.02928285,0.01544799,0.51484977,0.00545111,0.01447219,1.78660614,0.67514898,0.75108698,1.6310243424,0.5705023695,253,0.765352178,0.6928203324,1.6869351446,-1.214417791,,,,,,,,,,,,,,,
comp_016393_01W,2005-02-16,2005-02-28,16393,01W,FIN,0.223427,2005,2,2005-01-19,2005-01-31,47.172929635,4.7731386861,47.172929635,,-0.049985581,0.074179884,-0.001578748,0.1513447203,0.257675857,0.375512572,0.4869764651,0.1208116637,2.2042288223,-0.009989636,0.0408680329,,,0.1602685421,0.0941520154,,,0.1840464396,3.4711206448,,0.0,,,,,,,,,0.0534083117,-0.053408312,0.0007328617,0.0584299821,0.4926895614,,,0.1365534697,0.1095169241,0.0884210526,,,0.0534083117,,,,,,,0.1707781527,0.1719738187,,0.0026509251,,,,,,,,,0.0384438077,0.0245122092,,,,,,,,,,,0.1364363975,,0.1676433088,,1.0834120874,0.0962033035,0.1107438017,0.0195487358,1.530299862,,,0.8658812749,,,,,,,0.6988816347,0.0197328129,0.9636855471,0.6297364138,0.2612862265,0.2587315683,0.1532099199,0.0689667951,0.0927097332,,,,,0.70776882,0.0794601104,,15.598209921,-0.089769202,,,0.7618916437,0.7831215971,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,1.4321090495,1.2866770321,1.5095203494,0.3534827011,,,,,,,,,,,,,,,
